weight,weight_2
0.071213558,0.213640674
-0.2175505065,-0.6526515195
-0.1561027935,-0.4683083805
-0.0131566157,-0.0394698471
0.1813340297,0.5440020891
-0.0590668859,-0.1772006577
-0.041346283,-0.124038849
-0.0682138884,-0.2046416652
-0.0131890191,-0.0395670573
0.0111211316,0.0333633948
0.0249263039,0.0747789117
-0.034955612,-0.104866836
-0.1495221102,-0.4485663306
-0.1923163994,-0.5769491982
0.2002481329,0.6007443987
-0.033874966,-0.101624898
0.1041980247,0.3125940741
-0.06591582,-0.19774746
-0.2272964974,-0.6818894922
-0.0268648798,-0.0805946394
0.0266885384,0.0800656152
-0.0990593569,-0.2971780707
0.1582971704,0.4748915112
0.0220893029,0.0662679087
0.0907990212,0.2723970636
-0.2187874554,-0.6563623662
0.1987442004,0.5962326012
0.1947321817,0.5841965451
0.0312869328,0.0938607984
-0.0248218361,-0.0744655083
-0.0693783959,-0.2081351877
0.0217203828,0.0651611484
-0.0413838641,-0.1241515923
0.0286344175,0.0859032525
0.0856943188,0.2570829564
0.0242249026,0.0726747078
-0.0484003211,-0.1452009633
0.0519872211,0.1559616633
0.0365053012,0.1095159036
0.128772769,0.386318307
0.1868523617,0.5605570851
-0.1500091614,-0.4500274842
-0.1116565975,-0.3349697925
-0.0721748187,-0.2165244561
0.0361035604,0.1083106812
0.0150054249,0.0450162747
0.200205999,0.600617997
0.0454138058,0.1362414174
0.0363112576,0.1089337728
-0.0756090291,-0.2268270873
-0.0032674713,-0.0098024139
0.0921337125,0.2764011375
-0.0134642707,-0.0403928121
-0.053199522,-0.159598566
-0.0650830959,-0.1952492877
-0.0381789569,-0.1145368707
0.0490634403,0.1471903209
-0.1962921357,-0.5888764071
-0.1534125919,-0.4602377757
-0.0243736616,-0.0731209848
0.049973045,0.149919135
-0.0180899411,-0.0542698233
-0.0749118852,-0.2247356556
0.1082708883,0.3248126649
-0.1483296058,-0.4449888174
0.0060206243,0.0180618729
0.0370322928,0.1110968784
-0.0742070426,-0.2226211278
-0.044476775,-0.133430325
-0.0836052996,-0.2508158988
0.1744184472,0.5232553416
0.1088970812,0.3266912436
-0.0808256123,-0.2424768369
0.0314108779,0.0942326337
-0.1475370858,-0.4426112574
0.0290782521,0.0872347563
0.0804668828,0.2414006484
-0.1396580461,-0.4189741383
-0.0484318303,-0.1452954909
0.0635934984,0.1907804952
0.1372323817,0.4116971451
-0.0012292311,-0.0036876933
0.1698489071,0.5095467213
-0.066385132,-0.199155396
-0.0852276025,-0.2556828075
0.1231327221,0.3693981663
0.04989336,0.14968008
-0.0100298439,-0.0300895317
0.0777036061,0.2331108183
0.0685353135,0.2056059405
-0.019529259,-0.058587777
0.0056540479,0.0169621437
-0.0637537375,-0.1912612125
0.0904758349,0.2714275047
0.0488509938,0.1465529814
-0.0181822729,-0.0545468187
0.0592886945,0.1778660835
0.1417381603,0.4252144809
0.0316007824,0.0948023472
-0.1878247492,-0.5634742476
0.1426950071,0.4280850213
-0.034443366,-0.103330098
-0.1151222183,-0.3453666549
-0.197658806,-0.592976418
0.0686871924,0.2060615772
0.1136033626,0.3408100878
-0.021141226,-0.063423678
0.1060207281,0.3180621843
-0.1742522084,-0.5227566252
-0.0046392436,-0.0139177308
-0.129245142,-0.387735426
-0.2188072176,-0.6564216528
0.1087375043,0.3262125129
-0.0889068013,-0.2667204039
-0.0435216088,-0.1305648264
0.0285716252,0.0857148756
0.0358962299,0.1076886897
0.2989120198,0.8967360594
-0.279101427,-0.837304281
-0.0980354227,-0.2941062681
0.0286861147,0.0860583441
0.0884048791,0.2652146373
-0.1313973312,-0.3941919936
-0.2121411603,-0.6364234809
-0.0802235819,-0.2406707457
-0.0524680145,-0.1574040435
-0.1373695843,-0.4121087529
-0.1578901676,-0.4736705028
-0.0408736565,-0.1226209695
0.004877285,0.014631855
0.0604852994,0.1814558982
-0.0265256315,-0.0795768945
-0.0484389993,-0.1453169979
0.137874318,0.413622954
-0.0816422308,-0.2449266924
0.0131827776,0.0395483328
-0.1238965832,-0.3716897496
0.0810036919,0.2430110757
0.0687672915,0.2063018745
-0.0476993846,-0.1430981538
-0.1625150675,-0.4875452025
-0.1277849978,-0.3833549934
0.0254933986,0.0764801958
-0.1509135996,-0.4527407988
-0.1044650052,-0.3133950156
-0.0809205929,-0.2427617787
0.0622724517,0.1868173551
-0.1628104234,-0.4884312702
0.0269046675,0.0807140025
-0.1079620912,-0.3238862736
-0.0362534295,-0.1087602885
-0.143285035,-0.429855105
0.08290192,0.24870576
0.0909437135,0.2728311405
-0.1007403413,-0.3022210239
-0.2020929273,-0.6062787819
0.059662703,0.178988109
0.0253971785,0.0761915355
0.0161379792,0.0484139376
0.1382649497,0.4147948491
0.102461297,0.307383891
-0.0199516176,-0.0598548528
0.0652361192,0.1957083576
0.325581417,0.976744251
-0.1626711258,-0.4880133774
-0.032856144,-0.098568432
-0.0966667876,-0.2900003628
-0.0120839687,-0.0362519061
-0.0242595695,-0.0727787085
0.1571998539,0.4715995617
0.1728724448,0.5186173344
0.0053304917,0.0159914751
-0.1213693323,-0.3641079969
-0.1698617261,-0.5095851783
-0.0403461961,-0.1210385883
-0.0044393084,-0.0133179252
0.2283515714,0.6850547142
0.0793752988,0.2381258964
-0.0837014834,-0.2511044502
-0.1367735587,-0.4103206761
0.018970197,0.056910591
-0.0953437238,-0.2860311714
-0.0658632914,-0.1975898742
-0.0427073305,-0.1281219915
-0.125492336,-0.376477008
-0.07514852,-0.22544556
-0.1113038623,-0.3339115869
0.0112093302,0.0336279906
0.0600057025,0.1800171075
-0.0030574507,-0.0091723521
-0.0410937554,-0.1232812662
0.0949071768,0.2847215304
-0.0179342372,-0.0538027116
-0.0681990121,-0.2045970363
0.1320626752,0.3961880256
-0.0828436877,-0.2485310631
0.0577476103,0.1732428309
0.0276914793,0.0830744379
0.1196067425,0.3588202275
-0.0571672503,-0.1715017509
0.0574273764,0.1722821292
0.1120076073,0.3360228219
-0.0259592422,-0.0778777266
-0.0170784836,-0.0512354508
0.0914001064,0.2742003192
-0.136793066,-0.410379198
0.1185499236,0.3556497708
0.0385705259,0.1157115777
-0.0013512019,-0.0040536057
-0.0461407036,-0.1384221108
-0.0854351884,-0.2563055652
0.0177680006,0.0533040018
0.1541989442,0.4625968326
0.0263611314,0.0790833942
0.0816974093,0.2450922279
-0.0377138288,-0.1131414864
0.0509068574,0.1527205722
-0.0645703743,-0.1937111229
0.0114356702,0.0343070106
0.0523922139,0.1571766417
0.0316190004,0.0948570012
0.0566050933,0.1698152799
0.0907042609,0.2721127827
0.2177530644,0.6532591932
0.1760096757,0.5280290271
-0.0028532208,-0.0085596624
0.0805115729,0.2415347187
-0.0739958351,-0.2219875053
0.0940797962,0.2822393886
0.0202278168,0.0606834504
0.1772312324,0.5316936972
0.030330416,0.090991248
0.0166039262,0.0498117786
-0.0119039884,-0.0357119652
-0.0845100163,-0.2535300489
-0.0829201507,-0.2487604521
0.1123832641,0.3371497923
0.0045986226,0.0137958678
0.0921293399,0.2763880197
0.0114469743,0.0343409229
-0.0247451451,-0.0742354353
-0.1326676626,-0.3980029878
0.0073374009,0.0220122027
-0.052506145,-0.157518435
-0.0611179314,-0.1833537942
-0.0055188183,-0.0165564549
-0.0193610246,-0.0580830738
0.1220226207,0.3660678621
-0.157773248,-0.473319744
-0.0596227689,-0.1788683067
-0.0362521878,-0.1087565634
-0.0617222687,-0.1851668061
0.1907270261,0.5721810783
-0.0419675736,-0.1259027208
0.0977755475,0.2933266425
-0.0231133124,-0.0693399372
0.1032542753,0.3097628259
-0.0695231882,-0.2085695646
0.0312255778,0.0936767334
0.0644621155,0.1933863465
0.036789735,0.110369205
0.1010870254,0.3032610762
0.0320005147,0.0960015441
0.0475132364,0.1425397092
0.14108909,0.42326727
0.0325072367,0.0975217101
0.1920144612,0.5760433836
-0.0411373766,-0.1234121298
-0.0256553333,-0.0769659999
-0.0160548614,-0.0481645842
0.0665510796,0.1996532388
-0.1973780278,-0.5921340834
-0.0076913967,-0.0230741901
0.1356542709,0.4069628127
0.1015636607,0.3046909821
-0.0963228697,-0.2889686091
0.063678694,0.191036082
0.1147020428,0.3441061284
0.0199768023,0.0599304069
0.0766747582,0.2300242746
-0.1809985244,-0.5429955732
-0.0403917631,-0.1211752893
0.0298547281,0.0895641843
0.1344048136,0.4032144408
-0.0003108982,-0.0009326946
-0.0462103677,-0.1386311031
-0.0061018508,-0.0183055524
-0.0680745744,-0.2042237232
-0.0512114202,-0.1536342606
-0.0119777787,-0.0359333361
-0.0086268702,-0.0258806106
-0.130130722,-0.390392166
0.1172538864,0.3517616592
-0.0098472271,-0.0295416813
0.0179594767,0.0538784301
-0.1594719817,-0.4784159451
-0.0055119728,-0.0165359184
0.0038920802,0.0116762406
-0.0049203639,-0.0147610917
0.0431227262,0.1293681786
-0.0061881252,-0.0185643756
0.019140465,0.057421395
-0.0422633679,-0.1267901037
0.0031204367,0.0093613101
0.0155000157,0.0465000471
0.0370774036,0.1112322108
-0.040077387,-0.120232161
0.0670658166,0.2011974498
-0.1516866066,-0.4550598198
-0.1053293141,-0.3159879423
-0.0713789158,-0.2141367474
0.219221911,0.657665733
0.0156839025,0.0470517075
0.0637759082,0.1913277246
-0.0263028245,-0.0789084735
-0.1276357542,-0.3829072626
-0.0141884836,-0.0425654508
-0.0933753549,-0.2801260647
-0.0642583233,-0.1927749699
0.0192659707,0.0577979121
0.1440745519,0.4322236557
-0.0995158901,-0.2985476703
0.0639466164,0.1918398492
0.0770766579,0.2312299737
0.1195982265,0.3587946795
-0.0293420433,-0.0880261299
-0.1215145071,-0.3645435213
0.0047690097,0.0143070291
0.0945996267,0.2837988801
0.0439583459,0.1318750377
0.0662087366,0.1986262098
0.0536964238,0.1610892714
-0.1491126017,-0.4473378051
-0.0515619323,-0.1546857969
0.0059198085,0.0177594255
0.2185654219,0.6556962657
-0.1681700181,-0.5045100543
0.0313188337,0.0939565011
0.0474130279,0.1422390837
0.062636253,0.187908759
-0.0825656196,-0.2476968588
-0.0581152755,-0.1743458265
-0.0465447653,-0.1396342959
-0.1153101683,-0.3459305049
0.173162269,0.519486807
-0.0642397536,-0.1927192608
-0.0964149083,-0.2892447249
-0.0139844951,-0.0419534853
0.0426013434,0.1278040302
-0.0548275211,-0.1644825633
-0.0612488975,-0.1837466925
-0.019045729,-0.057137187
0.0899560313,0.2698680939
-0.177988049,-0.533964147
0.1823793755,0.5471381265
0.0698838542,0.2096515626
-0.0052932743,-0.0158798229
-0.0958121045,-0.2874363135
-0.1277124908,-0.3831374724
-0.1102425058,-0.3307275174
-0.0715788972,-0.2147366916
-0.0733564318,-0.2200692954
0.099937014,0.299811042
0.0846484275,0.2539452825
-0.0572373015,-0.1717119045
-0.0372214246,-0.1116642738
0.0609242331,0.1827726993
-0.0093819831,-0.0281459493
-0.1265651465,-0.3796954395
-0.0576477689,-0.1729433067
-0.0148680533,-0.0446041599
-0.0283629867,-0.0850889601
-0.0049119682,-0.0147359046
-0.0825958678,-0.2477876034
0.0759326228,0.2277978684
-0.0140990257,-0.0422970771
0.0587628689,0.1762886067
-0.0447807693,-0.1343423079
0.1013355326,0.3040065978
-0.042487009,-0.127461027
-0.0548639687,-0.1645919061
-0.1058345917,-0.3175037751
0.0619254954,0.1857764862
-0.1879429696,-0.5638289088
0.0281058614,0.0843175842
-0.1590116398,-0.4770349194
-0.1500859539,-0.4502578617
-0.0281448447,-0.0844345341
-0.0053137493,-0.0159412479
-0.0674001534,-0.2022004602
-0.0466562758,-0.1399688274
-0.1009256698,-0.3027770094
0.0262366398,0.0787099194
0.0646255869,0.1938767607
-0.0942047724,-0.2826143172
0.1186012486,0.3558037458
0.1156581866,0.3469745598
-0.1517816493,-0.4553449479
-0.0991513442,-0.2974540326
0.0340227675,0.1020683025
0.0695103266,0.2085309798
0.0020882678,0.0062648034
-0.0228701332,-0.0686103996
-0.0553916161,-0.1661748483
0.161144854,0.483434562
0.1007744624,0.3023233872
-0.0955915689,-0.2867747067
0.1185268882,0.3555806646
0.0912852939,0.2738558817
-0.1046362284,-0.3139086852
0.0989581418,0.2968744254
0.1546799149,0.4640397447
0.1314692043,0.3944076129
0.1183224649,0.3549673947
0.210984992,0.632954976
-0.0006245836,-0.0018737508
-0.0470561526,-0.1411684578
0.1256848989,0.3770546967
-0.0433115824,-0.1299347472
0.0370364232,0.1111092696
0.0905879,0.2717637
0.1077005685,0.3231017055
0.1768118661,0.5304355983
0.0685714727,0.2057144181
-0.0504126876,-0.1512380628
0.0018315195,0.0054945585
-0.1173877627,-0.3521632881
-0.1127689322,-0.3383067966
-0.093720957,-0.281162871
0.0318684566,0.0956053698
0.1328617579,0.3985852737
-0.178516181,-0.535548543
0.0907953411,0.2723860233
-0.0557226922,-0.1671680766
0.0057271441,0.0171814323
-0.0113598261,-0.0340794783
0.1127739544,0.3383218632
0.1813082236,0.5439246708
-0.1576945522,-0.4730836566
0.0624143112,0.1872429336
0.0351011348,0.1053034044
-0.0331781255,-0.0995343765
-0.186235658,-0.558706974
0.0900555774,0.2701667322
-0.1271297017,-0.3813891051
-0.0724377782,-0.2173133346
0.0414030652,0.1242091956
0.1204450464,0.3613351392
0.0359616066,0.1078848198
-0.0750227622,-0.2250682866
-0.0496721677,-0.1490165031
-0.0060402096,-0.0181206288
0.1393399788,0.4180199364
0.060901348,0.182704044
-0.0648836908,-0.1946510724
0.0416820464,0.1250461392
-0.1495768111,-0.4487304333
-0.1787831767,-0.5363495301
0.1578086668,0.4734260004
-0.0955654894,-0.2866964682
0.1803545264,0.5410635792
0.1089742737,0.3269228211
-0.0030482746,-0.0091448238
-0.0098891071,-0.0296673213
-0.1694359092,-0.5083077276
0.0687917013,0.2063751039
-0.0148347297,-0.0445041891
-0.0463245922,-0.1389737766
0.0104996214,0.0314988642
-0.0818558044,-0.2455674132
-0.0292539014,-0.0877617042
0.1664333475,0.4993000425
-0.172521458,-0.517564374
-0.0572028599,-0.1716085797
0.1153747774,0.3461243322
0.1270705508,0.3812116524
0.0920899589,0.2762698767
-0.1118165792,-0.3354497376
0.0709376114,0.2128128342
0.0592593496,0.1777780488
0.051402974,0.154208922
-0.1521935673,-0.4565807019
-0.1128111097,-0.3384333291
0.1626071786,0.4878215358
-0.0979726888,-0.2939180664
-0.1152213864,-0.3456641592
-0.0154948154,-0.0464844462
0.0261396984,0.0784190952
-0.0608064356,-0.1824193068
-0.0875277656,-0.2625832968
0.110582713,0.331748139
-0.0034797243,-0.0104391729
-0.1765076429,-0.5295229287
-0.0126798952,-0.0380396856
0.0114842427,0.0344527281
-0.1964441863,-0.5893325589
-0.0609565047,-0.1828695141
-0.12236346,-0.36709038
-0.0506308648,-0.1518925944
0.1715343714,0.5146031142
-0.0238364161,-0.0715092483
0.1473048052,0.4419144156
-0.0422640168,-0.1267920504
-0.0822490597,-0.2467471791
-0.032056644,-0.096169932
0.0887593939,0.2662781817
-0.0142770048,-0.0428310144
0.1901508221,0.5704524663
-0.1773846165,-0.5321538495
-0.0262639602,-0.0787918806
-0.0811191465,-0.2433574395
-0.0717274647,-0.2151823941
0.161698005,0.485094015
-0.0617192035,-0.1851576105
0.229257919,0.687773757
-0.0545567455,-0.1636702365
-0.1643274476,-0.4929823428
-0.0529093045,-0.1587279135
-0.2266668184,-0.6800004552
-0.3328938352,-0.9986815056
-0.0241681448,-0.0725044344
-0.2020945155,-0.6062835465
-0.119508003,-0.358524009
0.0629578991,0.1888736973
0.001115911,0.003347733
0.0796437879,0.2389313637
0.0763046334,0.2289139002
-0.0331974673,-0.0995924019
-0.2137543064,-0.6412629192
-0.0932876405,-0.2798629215
0.0378209997,0.1134629991
-0.0304012493,-0.0912037479
0.1471313617,0.4413940851
-0.0184918122,-0.0554754366
-0.0464058525,-0.1392175575
0.0013929164,0.0041787492
0.1401558845,0.4204676535
-0.1293628768,-0.3880886304
-0.0568836289,-0.1706508867
0.0150692071,0.0452076213
-0.1052212042,-0.3156636126
-0.0443294771,-0.1329884313
0.0714737082,0.2144211246
0.2003769885,0.6011309655
-0.1544447954,-0.4633343862
-0.0847388138,-0.2542164414
0.0107122138,0.0321366414
-0.0592884949,-0.1778654847
-0.0164825148,-0.0494475444
-0.1808005425,-0.5424016275
-0.0145862003,-0.0437586009
0.044731822,0.134195466
-0.1499426186,-0.4498278558
-0.0008625715,-0.0025877145
0.079465141,0.238395423
-0.0509772388,-0.1529317164
0.2599445962,0.7798337886
-0.0163040269,-0.0489120807
0.2869805222,0.8609415666
0.0185103365,0.0555310095
-0.1937397676,-0.5812193028
0.0551499371,0.1654498113
0.0229340853,0.0688022559
0.1429715805,0.4289147415
0.0036844038,0.0110532114
-0.028892389,-0.086677167
0.1024001418,0.3072004254
-0.0525164644,-0.1575493932
-0.1203406569,-0.3610219707
-0.1447882704,-0.4343648112
-0.139989646,-0.419968938
-0.1706869756,-0.5120609268
-0.0133484157,-0.0400452471
0.0342719397,0.1028158191
-0.0912725764,-0.2738177292
-0.0968600826,-0.2905802478
-0.1303058252,-0.3909174756
-0.0202420682,-0.0607262046
0.1427797282,0.4283391846
-0.0264829603,-0.0794488809
-0.0197021207,-0.0591063621
-0.0007818255,-0.0023454765
0.061309818,0.183929454
0.0654019056,0.1962057168
-0.0008452358,-0.0025357074
0.0153134344,0.0459403032
0.1330021503,0.3990064509
-0.2237608109,-0.6712824327
0.0547507324,0.1642521972
-0.0789699686,-0.2369099058
0.0213306833,0.0639920499
-0.0749076493,-0.2247229479
0.0168237889,0.0504713667
0.0321654312,0.0964962936
-0.046904339,-0.140713017
0.0991474779,0.2974424337
0.0738812694,0.2216438082
-0.0447945139,-0.1343835417
-0.152540288,-0.457620864
0.0139663098,0.0418989294
0.1055401794,0.3166205382
0.0473390562,0.1420171686
-0.1135713576,-0.3407140728
0.0661461957,0.1984385871
-0.1626233875,-0.4878701625
0.075443006,0.226329018
0.0223673028,0.0671019084
-0.1114914803,-0.3344744409
-0.0683345564,-0.2050036692
-0.1294329686,-0.3882989058
0.0353125932,0.1059377796
0.0202909315,0.0608727945
0.0160807798,0.0482423394
-0.0008252727,-0.0024758181
0.088982165,0.266946495
0.1130329932,0.3390989796
0.0531593098,0.1594779294
-0.073513617,-0.220540851
0.1164294733,0.3492884199
0.1058078569,0.3174235707
0.0597223536,0.1791670608
0.1232211892,0.3696635676
0.0004841718,0.0014525154
0.0416950098,0.1250850294
0.0494897483,0.1484692449
-0.104985684,-0.314957052
-0.0915135033,-0.2745405099
0.2251395932,0.6754187796
-0.028775196,-0.086325588
0.0109839448,0.0329518344
-0.1218445216,-0.3655335648
0.0528578872,0.1585736616
-0.1609231365,-0.4827694095
0.0897509336,0.2692528008
-0.1281562711,-0.3844688133
-0.0518263526,-0.1554790578
-0.0640573449,-0.1921720347
-0.1439945472,-0.4319836416
-0.0364227624,-0.1092682872
0.0346495279,0.1039485837
-0.0502067026,-0.1506201078
0.0918052997,0.2754158991
0.0302289369,0.0906868107
-0.1433989169,-0.4301967507
-0.0711451189,-0.2134353567
-0.1130454815,-0.3391364445
0.0694004288,0.2082012864
-0.0609708545,-0.1829125635
0.0690308646,0.2070925938
0.1582855448,0.4748566344
-0.0469589805,-0.1408769415
-0.0674815396,-0.2024446188
-0.1004403729,-0.3013211187
0.0073695721,0.0221087163
0.0777017353,0.2331052059
-0.1080062005,-0.3240186015
0.1824260762,0.5472782286
0.0319247906,0.0957743718
0.0526245882,0.1578737646
-0.1177094885,-0.3531284655
0.0181076547,0.0543229641
-0.0809657456,-0.2428972368
0.0483789869,0.1451369607
0.0532079797,0.1596239391
-0.0120606891,-0.0361820673
-0.023701695,-0.071105085
-0.1168991371,-0.3506974113
0.0867469797,0.2602409391
0.0042976395,0.0128929185
0.0637356268,0.1912068804
-0.0611842387,-0.1835527161
0.044681329,0.134043987
-0.0140605733,-0.0421817199
-0.0073400158,-0.0220200474
0.3269905184,0.9809715552
0.0404373142,0.1213119426
-0.0900126387,-0.2700379161
0.0173131774,0.0519395322
-0.0118724851,-0.0356174553
0.1696086914,0.5088260742
0.0052244851,0.0156734553
-0.0655315365,-0.1965946095
-0.2400687751,-0.7202063253
-0.0868808008,-0.2606424024
-0.0421382869,-0.1264148607
0.0548270602,0.1644811806
-0.0052527642,-0.0157582926
0.1007712475,0.3023137425
-0.1281884023,-0.3845652069
0.0809648719,0.2428946157
0.0445671943,0.1337015829
0.0437174684,0.1311524052
0.0594749025,0.1784247075
-0.0337900436,-0.1013701308
0.0375390954,0.1126172862
0.0416981509,0.1250944527
0.2034845808,0.6104537424
-0.1903916012,-0.5711748036
-0.0408976828,-0.1226930484
-0.0075293379,-0.0225880137
-0.0618162053,-0.1854486159
-0.0443680387,-0.1331041161
0.0629156082,0.1887468246
-0.1496452695,-0.4489358085
-0.0072571163,-0.0217713489
-0.0044771978,-0.0134315934
-0.247425034,-0.742275102
0.1670916835,0.5012750505
0.054867623,0.164602869
-0.0353138292,-0.1059414876
0.0250582366,0.0751747098
0.0706477427,0.2119432281
0.0189243822,0.0567731466
-0.143454848,-0.430364544
0.1721035841,0.5163107523
-0.1023680094,-0.3071040282
-0.1089229163,-0.3267687489
0.0495470423,0.1486411269
-0.1452804441,-0.4358413323
-0.0243481327,-0.0730443981
0.1036574182,0.3109722546
0.0434217879,0.1302653637
-0.0115679295,-0.0347037885
-0.0589956242,-0.1769868726
0.0539869386,0.1619608158
0.0745259079,0.2235777237
0.0927483683,0.2782451049
0.1069986834,0.3209960502
-0.012006206,-0.036018618
-0.1202279529,-0.3606838587
-0.0950375352,-0.2851126056
-0.0451585757,-0.1354757271
0.0378415357,0.1135246071
0.0548601934,0.1645805802
-0.0719006471,-0.2157019413
0.0784614373,0.2353843119
0.1172882233,0.3518646699
-0.2246842945,-0.6740528835
0.058604171,0.175812513
-0.0482943201,-0.1448829603
-0.022629311,-0.067887933
-0.1612109665,-0.4836328995
0.084533518,0.253600554
0.1625575606,0.4876726818
-0.0680021382,-0.2040064146
-0.0300998128,-0.0902994384
0.1269267368,0.3807802104
0.1650648056,0.4951944168
-0.1019738799,-0.3059216397
0.000886358,0.002659074
0.0973937601,0.2921812803
0.2454421629,0.7363264887
-0.0944357229,-0.2833071687
0.1160336321,0.3481008963
0.094260916,0.282782748
0.2328978043,0.6986934129
0.118175554,0.354526662
0.057643679,0.172931037
-0.1941487465,-0.5824462395
-0.0950457031,-0.2851371093
0.0172527708,0.0517583124
-0.1735352965,-0.5206058895
-0.1020068136,-0.3060204408
0.1402627415,0.4207882245
-0.1899402458,-0.5698207374
-0.0084793361,-0.0254380083
-0.033431216,-0.100293648
-0.0064969089,-0.0194907267
-0.0261621091,-0.0784863273
0.0917088786,0.2751266358
-0.0618576818,-0.1855730454
-0.0260531394,-0.0781594182
0.0303258766,0.0909776298
-0.1600195094,-0.4800585282
-0.0195374169,-0.0586122507
0.0490500908,0.1471502724
-0.0724448386,-0.2173345158
0.0187970547,0.0563911641
0.0091612452,0.0274837356
-0.1165408156,-0.3496224468
-0.0086955497,-0.0260866491
0.0024944411,0.0074833233
-0.1425599583,-0.4276798749
-0.0242445446,-0.0727336338
-0.016030112,-0.048090336
0.0164317469,0.0492952407
0.0817149351,0.2451448053
0.0772546982,0.2317640946
0.0209360994,0.0628082982
0.0836934056,0.2510802168
-0.0380767128,-0.1142301384
0.0022956577,0.0068869731
-0.1073327574,-0.3219982722
-0.0969243258,-0.2907729774
-0.0416227802,-0.1248683406
-0.0585433044,-0.1756299132
0.1180430302,0.3541290906
0.1083713938,0.3251141814
-0.0292060879,-0.0876182637
-0.1279838199,-0.3839514597
-0.0650836143,-0.1952508429
-0.0737551406,-0.2212654218
-0.2487228446,-0.7461685338
0.1186655883,0.3559967649
-0.0558958837,-0.1676876511
0.0910009458,0.2730028374
0.1033761362,0.3101284086
-0.0424990203,-0.1274970609
-0.0899462446,-0.2698387338
-0.0835171661,-0.2505514983
-0.0405773657,-0.1217320971
0.148368833,0.445106499
-0.0942806519,-0.2828419557
-0.1864380935,-0.5593142805
0.0034227313,0.0102681939
0.1978584844,0.5935754532
-0.0474095143,-0.1422285429
0.049871909,0.149615727
0.1594614153,0.4783842459
-0.1672081121,-0.5016243363
0.0941684634,0.2825053902
0.0815806392,0.2447419176
0.0271575617,0.0814726851
-0.2657255137,-0.7971765411
-0.030354355,-0.091063065
-0.1058711493,-0.3176134479
0.0321201687,0.0963605061
-0.0811333346,-0.2434000038
-0.0375024505,-0.1125073515
-0.0358511652,-0.1075534956
-0.0257287521,-0.0771862563
-0.0315797894,-0.0947393682
-0.2130482478,-0.6391447434
-0.090160973,-0.270482919
-0.0251712043,-0.0755136129
0.0301861512,0.0905584536
-0.1122390954,-0.3367172862
-0.0531540776,-0.1594622328
0.0396535542,0.1189606626
0.005925285,0.017775855
0.0502013392,0.1506040176
-0.2162797125,-0.6488391375
0.0660217237,0.1980651711
0.0001896028,0.0005688084
-0.1076671817,-0.3230015451
-0.0366137056,-0.1098411168
0.0581527385,0.1744582155
0.0265697083,0.0797091249
0.0962548486,0.2887645458
0.0287212625,0.0861637875
0.0958441607,0.2875324821
-0.0150980189,-0.0452940567
0.086098347,0.258295041
-0.0019397241,-0.0058191723
-0.1481499235,-0.4444497705
-0.1006261813,-0.3018785439
0.020654158,0.061962474
-0.157681006,-0.473043018
0.0337347729,0.1012043187
-0.115427882,-0.346283646
0.2589807627,0.7769422881
0.1304616457,0.3913849371
-0.0183836803,-0.0551510409
0.0300776711,0.0902330133
0.0463687562,0.1391062686
0.0061482125,0.0184446375
-0.1907947062,-0.5723841186
-0.0781876842,-0.2345630526
-0.08630735,-0.25892205
-0.1307502065,-0.3922506195
-0.005228965,-0.015686895
-0.0480801031,-0.1442403093
-0.0340705497,-0.1022116491
-0.202719723,-0.608159169
-0.0253034541,-0.0759103623
-0.0284551828,-0.0853655484
-0.0709898475,-0.2129695425
0.0018996526,0.0056989578
-0.0538680646,-0.1616041938
0.1434487762,0.4303463286
-0.0437436759,-0.1312310277
0.2384280719,0.7152842157
-0.0654330461,-0.1962991383
0.0740310078,0.2220930234
-0.0693440428,-0.2080321284
0.1316382768,0.3949148304
0.0895373037,0.2686119111
-0.0290879698,-0.0872639094
-0.2285880463,-0.6857641389
-0.1350325794,-0.4050977382
0.0763396641,0.2290189923
0.0295273217,0.0885819651
0.0276094026,0.0828282078
0.0081562541,0.0244687623
-0.1050382119,-0.3151146357
0.0466860042,0.1400580126
-0.0082637084,-0.0247911252
-0.1388737384,-0.4166212152
-0.019889106,-0.059667318
0.1065391685,0.3196175055
-0.0328851511,-0.0986554533
-0.0519458471,-0.1558375413
0.0879386943,0.2638160829
0.0106399751,0.0319199253
-0.0876350172,-0.2629050516
0.0206207933,0.0618623799
0.0538348156,0.1615044468
0.0558189641,0.1674568923
0.1122851217,0.3368553651
-0.1648298295,-0.4944894885
0.1431867345,0.4295602035
0.2224343258,0.6673029774
0.0641258938,0.1923776814
-0.0915318989,-0.2745956967
0.018710304,0.056130912
0.1979924262,0.5939772786
0.0621818903,0.1865456709
0.0647206397,0.1941619191
-0.0098674388,-0.0296023164
0.0386179974,0.1158539922
-0.2078295604,-0.6234886812
0.0197118107,0.0591354321
-0.0194772421,-0.0584317263
-0.0871943857,-0.2615831571
-0.2601852812,-0.7805558436
-0.0152648239,-0.0457944717
-0.0103917652,-0.0311752956
-0.1728055531,-0.5184166593
-0.1358336667,-0.4075010001
0.0812449467,0.2437348401
-0.0120912106,-0.0362736318
0.0456826038,0.1370478114
0.0321606563,0.0964819689
-0.0970766503,-0.2912299509
-0.1219788509,-0.3659365527
-0.0394122616,-0.1182367848
-0.0684499801,-0.2053499403
-0.0195379629,-0.0586138887
-0.0121604072,-0.0364812216
0.013727361,0.041182083
0.042547009,0.127641027
0.0711596008,0.2134788024
