height,height_2
1.2597923838,2.5195847676
1.5338143641,3.0676287282
-1.5127055319,-3.0254110638
1.5159445517,3.0318891034
-0.2776785539,-0.5553571078
-0.790923004,-1.581846008
1.2574261082,2.5148522164
0.0818977775,0.163795555
-1.6959709413,-3.3919418826
-1.5527330115,-3.105466023
1.4898504335,2.979700867
0.2741825376,0.5483650752
1.474397447,2.948794894
0.8823857484,1.7647714968
0.6115888581,1.2231777162
-1.9108986584,-3.8217973168
0.8536130385,1.707226077
-1.827637908,-3.655275816
-1.677620247,-3.355240494
0.8850634294,1.7701268588
-1.6337678405,-3.267535681
-0.4660091223,-0.9320182446
-1.3303704252,-2.6607408504
-1.3334306292,-2.6668612584
1.2445430337,2.4890860674
0.1289370032,0.2578740064
1.2550049815,2.510009963
1.9074554406,3.8149108812
-0.9288163567,-1.8576327134
0.8503674595,1.700734919
-1.6037003538,-3.2074007076
1.9955775281,3.9911550562
-1.9506789995,-3.901357999
-1.308479948,-2.616959896
-0.0649706107,-0.1299412214
-1.2216206705,-2.443241341
0.3442310719,0.6884621438
1.5042785471,3.0085570942
0.911969129,1.823938258
-1.6764087183,-3.3528174366
0.2564964788,0.5129929576
-1.0222034948,-2.0444069896
-1.9031317709,-3.8062635418
-1.2089997409,-2.4179994818
1.6755352216,3.3510704432
-0.7186737666,-1.4373475332
0.693893183,1.387786366
0.4884411572,0.9768823144
0.8542424468,1.7084848936
-1.3394024568,-2.6788049136
0.3301412174,0.6602824348
0.8387764581,1.6775529162
0.7157248752,1.4314497504
-0.6898731831,-1.3797463662
-0.836750594,-1.673501188
0.0644706478,0.1289412956
0.1761230249,0.3522460498
-0.8302594274,-1.6605188548
-0.6902757464,-1.3805514928
-0.2396433456,-0.4792866912
0.9586795745,1.917359149
0.3831899818,0.7663799636
0.0539270733,0.1078541466
-1.2878454635,-2.575690927
-1.3219648432,-2.6439296864
1.5247167032,3.0494334064
1.5545423087,3.1090846174
1.2020777268,2.4041554536
0.8785982709,1.7571965418
-0.0074292682,-0.0148585364
1.0009880159,2.0019760318
-0.5482933177,-1.0965866354
1.8421015227,3.6842030454
0.3124864325,0.624972865
-1.7914575925,-3.582915185
-0.7910405584,-1.5820811168
-0.9581786627,-1.9163573254
-0.7503105244,-1.5006210488
-0.350581551,-0.701163102
-0.8079696819,-1.6159393638
-0.7310975306,-1.4621950612
1.4284281163,2.8568562326
-0.1044480717,-0.2088961434
1.8759064814,3.7518129628
0.4952578079,0.9905156158
-0.3989174562,-0.7978349124
0.5073142042,1.0146284084
1.8749929741,3.7499859482
-0.8777327752,-1.7554655504
1.2811896354,2.5623792708
-0.5929867709,-1.1859735418
-1.9381818501,-3.8763637002
-0.0945193954,-0.1890387908
-0.3579664407,-0.7159328814
-1.8793726377,-3.7587452754
0.8091030857,1.6182061714
0.2073894599,0.4147789198
-0.4479967719,-0.8959935438
1.5685197739,3.1370395478
-1.4526666449,-2.9053332898
-1.7669926304,-3.5339852608
1.2234874228,2.4469748456
-1.8267561635,-3.653512327
-0.0121567966,-0.0243135932
0.7324217046,1.4648434092
0.2622746136,0.5245492272
0.8875793153,1.7751586306
1.4583920864,2.9167841728
1.047787155,2.09557431
-0.1436579749,-0.2873159498
0.2964230515,0.592846103
1.4135550074,2.8271100148
-1.7323029023,-3.4646058046
-0.6186219798,-1.2372439596
-1.0361627955,-2.072325591
-0.3422525795,-0.684505159
-0.9492311329,-1.8984622658
-1.1938908361,-2.3877816722
-0.6451466912,-1.2902933824
-0.1424010191,-0.2848020382
-1.8854036881,-3.7708073762
0.1546860645,0.309372129
1.6543184267,3.3086368534
-0.6560439486,-1.3120878972
1.3323539123,2.6647078246
-1.6849816805,-3.369963361
1.8069531536,3.6139063072
0.3014633385,0.602926677
0.3072292097,0.6144584194
-1.5705570122,-3.1411140244
-1.3821763778,-2.7643527556
1.0778324539,2.1556649078
0.8040437587,1.6080875174
0.906201696,1.812403392
1.6907635564,3.3815271128
1.8754188875,3.750837775
-0.5886103082,-1.1772206164
0.8006823137,1.6013646274
1.4672763729,2.9345527458
1.5430610366,3.0861220732
0.3220185647,0.6440371294
1.9226313187,3.8452626374
0.7405358441,1.4810716882
1.5078869145,3.015773829
-0.575122348,-1.150244696
1.7402757592,3.4805515184
-0.7540538469,-1.5081076938
-1.0257081501,-2.0514163002
0.9285092754,1.8570185508
0.60699574,1.21399148
-1.4511729535,-2.902345907
0.9748747637,1.9497495274
-0.8795806225,-1.759161245
-1.0447854884,-2.0895709768
-1.6176176202,-3.2352352404
1.9061729284,3.8123458568
-0.9722759333,-1.9445518666
0.8155452088,1.6310904176
-1.3257418675,-2.651483735
-0.5309307585,-1.061861517
-1.1420894703,-2.2841789406
1.4036695985,2.807339197
-1.5356089137,-3.0712178274
-0.4100709381,-0.8201418762
1.6148194028,3.2296388056
0.9118154235,1.823630847
-1.4723561956,-2.9447123912
1.7375166286,3.4750332572
-1.295087277,-2.590174554
1.9981962433,3.9963924866
-1.7269045496,-3.4538090992
-1.6689660028,-3.3379320056
0.048420527,0.096841054
0.1939417068,0.3878834136
-1.1462365799,-2.2924731598
-0.9629173437,-1.9258346874
-1.7102477951,-3.4204955902
-1.9801681833,-3.9603363666
-0.1401636992,-0.2803273984
-0.9097584635,-1.819516927
-1.7261136565,-3.452227313
-0.5035574408,-1.0071148816
1.7019157792,3.4038315584
-0.2256662762,-0.4513325524
0.4022536585,0.804507317
1.1192852994,2.2385705988
-0.7209315635,-1.441863127
1.0109232226,2.0218464452
0.9218494454,1.8436988908
-0.8870648276,-1.7741296552
-0.1334076375,-0.266815275
0.0317280684,0.0634561368
1.0489079654,2.0978159308
-0.3246054761,-0.6492109522
-1.9211928891,-3.8423857782
1.1151495492,2.2302990984
0.4819264207,0.9638528414
-0.8626337489,-1.7252674978
1.5563434223,3.1126868446
1.7512869192,3.5025738384
1.7659275187,3.5318550374
0.9994940488,1.9989880976
-0.7466316251,-1.4932632502
0.6955920616,1.3911841232
0.2821709784,0.5643419568
0.6965223756,1.3930447512
-1.173831217,-2.347662434
-0.0866369419,-0.1732738838
-0.7007475952,-1.4014951904
-1.6749386778,-3.3498773556
-0.5013901265,-1.002780253
0.1866158061,0.3732316122
-0.0118661467,-0.0237322934
1.1145513579,2.2291027158
-1.977407462,-3.954814924
1.9738465436,3.9476930872
-0.0866607791,-0.1733215582
-0.6923805969,-1.3847611938
-1.4370437665,-2.874087533
1.0009301603,2.0018603206
-0.3045403212,-0.6090806424
-1.558682139,-3.117364278
-0.7783643231,-1.5567286462
-1.6890304992,-3.3780609984
1.6907612123,3.3815224246
1.9643666679,3.9287333358
-0.0583677469,-0.1167354938
0.1230774261,0.2461548522
1.5805220772,3.1610441544
-1.9760185378,-3.9520370756
-1.0784567231,-2.1569134462
-1.0226582214,-2.0453164428
1.1906553302,2.3813106604
1.780072161,3.560144322
0.1556302821,0.3112605642
1.3745551817,2.7491103634
1.9862921136,3.9725842272
1.3462568298,2.6925136596
0.9034382189,1.8068764378
-1.0181231713,-2.0362463426
0.3021183973,0.6042367946
0.4534096587,0.9068193174
1.8361860327,3.6723720654
-0.9448969234,-1.8897938468
0.7063239589,1.4126479178
-1.3305027187,-2.6610054374
-0.7250021482,-1.4500042964
-1.342087795,-2.68417559
-1.6817215905,-3.363443181
-1.5098982723,-3.0197965446
-0.3560176119,-0.7120352238
-1.5017789509,-3.0035579018
-1.3241224829,-2.6482449658
0.1896610176,0.3793220352
-1.0088518886,-2.0177037772
1.7481317008,3.4962634016
1.1160812508,2.2321625016
-0.6215159316,-1.2430318632
1.70613237,3.41226474
1.5960160997,3.1920321994
-0.1756335041,-0.3512670082
1.8281114642,3.6562229284
1.6683760975,3.336752195
-0.5737025365,-1.147405073
-0.1001004539,-0.2002009078
-1.0851920461,-2.1703840922
1.9657255048,3.9314510096
-1.2278676294,-2.4557352588
1.4881488374,2.9762976748
-1.8231025478,-3.6462050956
1.5881464789,3.1762929578
0.9740893506,1.9481787012
-1.3094133353,-2.6188266706
-1.9195430167,-3.8390860334
-1.7432444468,-3.4864888936
-1.8134661997,-3.6269323994
-0.466422868,-0.932845736
-0.8899128186,-1.7798256372
1.4488621624,2.8977243248
-1.0308179762,-2.0616359524
-0.7708751187,-1.5417502374
-0.5478329062,-1.0956658124
0.6154877385,1.230975477
-1.9159985026,-3.8319970052
-1.7348789591,-3.4697579182
-1.2837452088,-2.5674904176
0.1556786299,0.3113572598
0.6785488427,1.3570976854
0.8937577847,1.7875155694
-0.3512936458,-0.7025872916
1.9061152246,3.8122304492
1.6367986025,3.273597205
0.7648854647,1.5297709294
0.3259607684,0.6519215368
-1.2303172229,-2.4606344458
-1.4234825233,-2.8469650466
-0.406491559,-0.812983118
-0.861255249,-1.722510498
-1.5796631211,-3.1593262422
1.3762429114,2.7524858228
-0.0037285751,-0.0074571502
1.8916938808,3.7833877616
-1.3236565404,-2.6473130808
1.091512938,2.183025876
0.5444015414,1.0888030828
-1.8009949308,-3.6019898616
0.2932498222,0.5864996444
0.9849402495,1.969880499
-0.1126191514,-0.2252383028
-1.0101482235,-2.020296447
-1.5815775367,-3.1631550734
-0.3822460547,-0.7644921094
-1.3913299572,-2.7826599144
1.0505060712,2.1010121424
-1.3132332927,-2.6264665854
0.0035832198,0.0071664396
-0.6672040178,-1.3344080356
-0.8551361915,-1.710272383
1.4413833795,2.882766759
1.1961869588,2.3923739176
1.9848289276,3.9696578552
1.7773643145,3.554728629
-1.3142959429,-2.6285918858
-0.3662058162,-0.7324116324
1.7731094779,3.5462189558
-0.5701415017,-1.1402830034
1.6423094617,3.2846189234
-1.5209598867,-3.0419197734
-0.8821181767,-1.7642363534
0.0297650192,0.0595300384
-1.5005440144,-3.0010880288
-0.4077538094,-0.8155076188
1.3212130452,2.6424260904
0.6999656046,1.3999312092
0.9636366637,1.9272733274
-1.9801718891,-3.9603437782
0.0134876994,0.0269753988
-1.6480602324,-3.2961204648
1.2537087286,2.5074174572
-0.0114694573,-0.0229389146
-1.2638526913,-2.5277053826
0.9766396433,1.9532792866
0.6475893045,1.295178609
0.3062008442,0.6124016884
1.7012975942,3.4025951884
1.1763684107,2.3527368214
0.6937139351,1.3874278702
1.3634111695,2.726822339
1.8630972598,3.7261945196
0.6437824825,1.287564965
0.6972378381,1.3944756762
0.8245569933,1.6491139866
0.1092814608,0.2185629216
-1.9730787203,-3.9461574406
1.1810504487,2.3621008974
1.6474127714,3.2948255428
-1.4263859307,-2.8527718614
-0.4289513035,-0.857902607
1.0811071154,2.1622142308
-0.5510225687,-1.1020451374
-0.8594843037,-1.7189686074
0.2422711607,0.4845423214
-0.2484556958,-0.4969113916
0.2274933783,0.4549867566
0.9906887785,1.981377557
1.1009239899,2.2018479798
-1.5007526632,-3.0015053264
-0.8935439205,-1.787087841
-0.5638132105,-1.127626421
1.454789347,2.909578694
-0.0454683239,-0.0909366478
-1.3261562744,-2.6523125488
0.1662920658,0.3325841316
1.1500723017,2.3001446034
0.9414703613,1.8829407226
-1.2740784828,-2.5481569656
-1.0874646492,-2.1749292984
-1.0104115959,-2.0208231918
-0.0858844556,-0.1717689112
-0.9847836774,-1.9695673548
1.1585000372,2.3170000744
0.6325386968,1.2650773936
1.983790935,3.96758187
-0.6052447585,-1.210489517
-0.2266079551,-0.4532159102
1.2246716376,2.4493432752
-1.5305144945,-3.061028989
0.6352293715,1.270458743
1.8659462491,3.7318924982
-1.9686841834,-3.9373683668
-1.8816104457,-3.7632208914
1.8602781221,3.7205562442
1.754765478,3.509530956
0.8357668705,1.671533741
1.7202027794,3.4404055588
1.9481779169,3.8963558338
0.290736665,0.58147333
1.2198482733,2.4396965466
0.0484642209,0.0969284418
-1.5433022827,-3.0866045654
-1.8139471021,-3.6278942042
1.4968672143,2.9937344286
0.552311413,1.104622826
0.2522561671,0.5045123342
-1.3954169024,-2.7908338048
1.7403881922,3.4807763844
-0.081058044,-0.162116088
0.8645302122,1.7290604244
1.162620143,2.325240286
-1.6116774846,-3.2233549692
0.2460683519,0.4921367038
1.2696196185,2.539239237
-1.492216723,-2.984433446
-1.6351011712,-3.2702023424
1.0724803051,2.1449606102
-0.4923617607,-0.9847235214
-0.2606727062,-0.5213454124
1.2151546385,2.430309277
-0.5409777518,-1.0819555036
1.8486621818,3.6973243636
0.9575397987,1.9150795974
-1.7385273883,-3.4770547766
-1.2838732805,-2.567746561
0.9551830264,1.9103660528
-1.7158304285,-3.431660857
-0.7857570322,-1.5715140644
0.6583138034,1.3166276068
-0.0751260864,-0.1502521728
-0.8150323816,-1.6300647632
-0.9436543919,-1.8873087838
0.6834663851,1.3669327702
-1.8721753117,-3.7443506234
-0.0903991833,-0.1807983666
-0.6967701269,-1.3935402538
-1.564316649,-3.128633298
-1.4490313316,-2.8980626632
0.601708482,1.203416964
0.765547757,1.531095514
-1.9641048387,-3.9282096774
0.1823158208,0.3646316416
0.2280745916,0.4561491832
-1.9463849664,-3.8927699328
-1.8113048011,-3.6226096022
-0.8970867954,-1.7941735908
0.1338507636,0.2677015272
-0.4093769379,-0.8187538758
-0.8812320726,-1.7624641452
-1.6694293935,-3.338858787
-0.2318351036,-0.4636702072
0.3933812873,0.7867625746
-1.4588215044,-2.9176430088
1.131298257,2.262596514
-0.7602838008,-1.5205676016
1.2998715648,2.5997431296
-0.9775269758,-1.9550539516
-0.4465601891,-0.8931203782
-1.906123287,-3.812246574
0.1824695235,0.364939047
-0.7885002326,-1.5770004652
-1.5706341146,-3.1412682292
1.7514151614,3.5028303228
-1.1912306473,-2.3824612946
0.6929054614,1.3858109228
1.7096405225,3.419281045
-1.7899608761,-3.5799217522
0.0015472248,0.0030944496
0.8732730374,1.7465460748
1.8108587097,3.6217174194
0.8736722106,1.7473444212
0.8267816799,1.6535633598
-0.2926252251,-0.5852504502
-0.6487322981,-1.2974645962
-1.2049593572,-2.4099187144
-1.9529285068,-3.9058570136
-1.2739972398,-2.5479944796
0.8453925727,1.6907851454
-0.7980199587,-1.5960399174
-1.4521211386,-2.9042422772
1.6358901411,3.2717802822
0.7920169281,1.5840338562
-1.9444057066,-3.8888114132
-1.7493116092,-3.4986232184
-1.1652840273,-2.3305680546
-0.4052438661,-0.8104877322
-0.7182548866,-1.4365097732
-1.6992014488,-3.3984028976
-1.5652662246,-3.1305324492
0.7902847994,1.5805695988
0.856923433,1.713846866
-0.7193377428,-1.4386754856
-0.9004518427,-1.8009036854
1.2201916995,2.440383399
-1.516210624,-3.032421248
-1.2089559855,-2.417911971
-1.2854702398,-2.5709404796
-1.1830424536,-2.3660849072
-1.4378876118,-2.8757752236
0.5240293769,1.0480587538
0.2025352074,0.4050704148
0.4963742103,0.9927484206
-0.0792657882,-0.1585315764
1.7839207938,3.5678415876
-1.6408014344,-3.2816028688
1.447563882,2.895127764
-0.6282316921,-1.2564633842
1.6450001663,3.2900003326
-1.4583463194,-2.9166926388
-1.7194923032,-3.4389846064
-0.0317369336,-0.0634738672
0.6027260534,1.2054521068
-1.2164871795,-2.432974359
-1.7869108841,-3.5738217682
0.4940929171,0.9881858342
0.078151851,0.156303702
1.048524078,2.097048156
1.3211449916,2.6422899832
-0.7508074269,-1.5016148538
1.762336839,3.524673678
-0.3070203057,-0.6140406114
-1.9211386619,-3.8422773238
0.1228414429,0.2456828858
0.2922541797,0.5845083594
1.6571347509,3.3142695018
-1.7225548802,-3.4451097604
0.6075245691,1.2150491382
1.0143265501,2.0286531002
1.1976699764,2.3953399528
-0.2414897392,-0.4829794784
0.6972606331,1.3945212662
-0.8660128396,-1.7320256792
-0.9558608411,-1.9117216822
-1.9956089193,-3.9912178386
0.490123068,0.980246136
-0.928377918,-1.856755836
1.2189232502,2.4378465004
-1.2374589983,-2.4749179966
-0.3609250281,-0.7218500562
-0.9247988658,-1.8495977316
-1.5274896137,-3.0549792274
1.7458314942,3.4916629884
1.0368709732,2.0737419464
1.3253528206,2.6507056412
-0.1697528912,-0.3395057824
-0.4495344367,-0.8990688734
0.3760928838,0.7521857676
1.4399003806,2.8798007612
-1.2519809334,-2.5039618668
-0.3797893114,-0.7595786228
-1.8748558117,-3.7497116234
-0.988732039,-1.977464078
-1.605673586,-3.211347172
-0.204874198,-0.409748396
0.9036953039,1.8073906078
1.6420841236,3.2841682472
-0.0368080093,-0.0736160186
0.9320111563,1.8640223126
-0.6096710376,-1.2193420752
0.9560546223,1.9121092446
-0.1706675794,-0.3413351588
-1.9530087486,-3.9060174972
-1.0794417262,-2.1588834524
-0.3583914926,-0.7167829852
0.6474951291,1.2949902582
-1.4349476406,-2.8698952812
-0.0097809974,-0.0195619948
-0.9520572405,-1.904114481
-0.9249293264,-1.8498586528
0.8516100775,1.703220155
1.1415035771,2.2830071542
-1.1309427349,-2.2618854698
1.3591010096,2.7182020192
-1.7373725642,-3.4747451284
-1.9231320973,-3.8462641946
0.7986281225,1.597256245
-0.021611427,-0.043222854
-1.9482711647,-3.8965423294
-1.7763025276,-3.5526050552
-0.3010033118,-0.6020066236
0.8581959689,1.7163919378
0.8353068,1.6706136
1.3201439856,2.6402879712
1.1263111429,2.2526222858
1.8015711969,3.6031423938
-0.7897435082,-1.5794870164
1.1105398303,2.2210796606
-0.6239567762,-1.2479135524
-1.42648427,-2.85296854
0.3299540607,0.6599081214
0.3871340826,0.7742681652
-1.1143328706,-2.2286657412
-1.4634931646,-2.9269863292
1.2625416564,2.5250833128
-0.2489362685,-0.497872537
-1.0622423859,-2.1244847718
-0.4215397658,-0.8430795316
1.4464857727,2.8929715454
0.9965465115,1.993093023
1.4177724477,2.8355448954
1.0560193993,2.1120387986
-0.9252585089,-1.8505170178
-0.1656891648,-0.3313783296
1.6570520094,3.3141040188
0.9629547792,1.9259095584
-0.5205006059,-1.0410012118
-0.3496245295,-0.699249059
-0.0893014707,-0.1786029414
-1.9031261941,-3.8062523882
0.0782110486,0.1564220972
-1.3738990361,-2.7477980722
1.201828734,2.403657468
-1.103635204,-2.207270408
0.6021866603,1.2043733206
1.7478940347,3.4957880694
-0.4735526117,-0.9471052234
-1.4780645268,-2.9561290536
1.200326181,2.400652362
-1.9460290633,-3.8920581266
-1.570589276,-3.141178552
-0.7413737979,-1.4827475958
1.6192554208,3.2385108416
1.5954480711,3.1908961422
-0.9293521699,-1.8587043398
1.0411727233,2.0823454466
0.6385661196,1.2771322392
1.3566000676,2.7132001352
-0.1160766017,-0.2321532034
0.3007117789,0.6014235578
0.8946551327,1.7893102654
-1.8591168467,-3.7182336934
-0.8627165044,-1.7254330088
1.5279720491,3.0559440982
-0.6142476657,-1.2284953314
-0.7880025906,-1.5760051812
0.8409298286,1.6818596572
1.6832527444,3.3665054888
0.3682720391,0.7365440782
1.5064760568,3.0129521136
1.1589065678,2.3178131356
-0.6926840115,-1.385368023
-1.2725896193,-2.5451792386
-1.248839098,-2.497678196
1.6716933735,3.343386747
0.8051715344,1.6103430688
0.8841660498,1.7683320996
0.1294287592,0.2588575184
-1.9700864824,-3.9401729648
-1.5334422346,-3.0668844692
-1.7109908294,-3.4219816588
-1.2965456108,-2.5930912216
-1.3023167849,-2.6046335698
0.7116812263,1.4233624526
-1.8856155891,-3.7712311782
0.7189890398,1.4379780796
0.0779413544,0.1558827088
1.7037710585,3.407542117
-0.0129529648,-0.0259059296
-1.4167409474,-2.8334818948
0.2850653166,0.5701306332
1.6070167059,3.2140334118
1.6370354341,3.2740708682
-1.8638615673,-3.7277231346
1.0960321994,2.1920643988
-1.0834742412,-2.1669484824
-0.3521527341,-0.7043054682
-1.6811356861,-3.3622713722
-0.6668624077,-1.3337248154
0.938267475,1.87653495
0.7940207897,1.5880415794
-1.9032238051,-3.8064476102
-0.2266404228,-0.4532808456
0.0988083603,0.1976167206
1.3898490202,2.7796980404
0.4490153827,0.8980307654
-0.9728396544,-1.9456793088
1.0937708868,2.1875417736
0.8774253661,1.7548507322
0.0532403039,0.1064806078
0.1242307154,0.2484614308
-1.5751920044,-3.1503840088
-0.9357308308,-1.8714616616
-1.9834710686,-3.9669421372
-0.7316259658,-1.4632519316
0.1949753119,0.3899506238
0.4851501212,0.9703002424
0.7064133752,1.4128267504
1.4350479674,2.8700959348
-1.6565673715,-3.313134743
1.0906452062,2.1812904124
0.8505124431,1.7010248862
-1.9454400446,-3.8908800892
-1.1841876181,-2.3683752362
-0.0269814916,-0.0539629832
0.0624163691,0.1248327382
-0.7088288525,-1.417657705
1.4216533666,2.8433067332
1.438745616,2.877491232
0.8491517035,1.698303407
1.1804533303,2.3609066606
-1.4662570227,-2.9325140454
1.4859611904,2.9719223808
-1.6165353106,-3.2330706212
1.5216804193,3.0433608386
0.5369894262,1.0739788524
0.8195678378,1.6391356756
1.3864919972,2.7729839944
0.6117767347,1.2235534694
-0.6866346784,-1.3732693568
0.641729624,1.283459248
1.6367065422,3.2734130844
0.672212638,1.344425276
0.1810913933,0.3621827866
-0.6576248789,-1.3152497578
-1.8163429657,-3.6326859314
-0.0416088859,-0.0832177718
0.6624953728,1.3249907456
1.6425510803,3.2851021606
0.3559274189,0.7118548378
-0.3235472022,-0.6470944044
0.7549674911,1.5099349822
0.8192738304,1.6385476608
-1.5835705725,-3.167141145
0.8641294464,1.7282588928
-0.2482336704,-0.4964673408
-1.8401064817,-3.6802129634
-1.681460171,-3.362920342
0.5596960112,1.1193920224
-1.5234594885,-3.046918977
-1.2300085677,-2.4600171354
0.1760298964,0.3520597928
1.0125541938,2.0251083876
1.2577627441,2.5155254882
-0.9540909389,-1.9081818778
0.9207113534,1.8414227068
1.298337929,2.596675858
-1.7139723664,-3.4279447328
1.0947571918,2.1895143836
-1.7000321029,-3.4000642058
1.0667487448,2.1334974896
1.0005967552,2.0011935104
-1.8242043937,-3.6484087874
0.8103130171,1.6206260342
-0.2863604156,-0.5727208312
-0.7646709848,-1.5293419696
1.4764480619,2.9528961238
1.1906049391,2.3812098782
1.3699331749,2.7398663498
1.9916488873,3.9832977746
1.3889156813,2.7778313626
-1.0490402104,-2.0980804208
0.4312739521,0.8625479042
1.8348343587,3.6696687174
1.5986583754,3.1973167508
-1.6945513133,-3.3891026266
1.9662466338,3.9324932676
-1.9604214532,-3.9208429064
-1.2704560701,-2.5409121402
-0.5407087561,-1.0814175122
1.1848745104,2.3697490208
-0.9477859866,-1.8955719732
0.63377205,1.2675441
1.2094089678,2.4188179356
0.5360831181,1.0721662362
0.2832760569,0.5665521138
0.6319790184,1.2639580368
0.8193486324,1.6386972648
-0.115928404,-0.231856808
-1.5201402074,-3.0402804148
-0.0011166669,-0.0022333338
1.0446849605,2.089369921
-1.1589146927,-2.3178293854
-1.7988430839,-3.5976861678
-0.1382763097,-0.2765526194
1.2116359472,2.4232718944
0.2937661475,0.587532295
0.5611963207,1.1223926414
-0.4918702999,-0.9837405998
-1.1146974796,-2.2293949592
-1.4061487,-2.8122974
0.0275942059,0.0551884118
1.2571131214,2.5142262428
-0.7180015985,-1.436003197
1.1051052622,2.2102105244
0.2419436863,0.4838873726
0.6451953985,1.290390797
1.6510278285,3.302055657
-1.0210220497,-2.0420440994
1.6969859442,3.3939718884
-0.8526616776,-1.7053233552
-0.643679955,-1.28735991
-0.302737616,-0.605475232
0.5379097024,1.0758194048
0.4770753235,0.954150647
-1.8577244254,-3.7154488508
1.6245453833,3.2490907666
1.9824980339,3.9649960678
1.1247458896,2.2494917792
-1.9916908368,-3.9833816736
1.2742078733,2.5484157466
1.1298386622,2.2596773244
0.287710906,0.575421812
0.3812971814,0.7625943628
-1.5861484697,-3.1722969394
-0.6549849808,-1.3099699616
-1.203466434,-2.406932868
1.0318974992,2.0637949984
0.7634845488,1.5269690976
-1.260586475,-2.52117295
0.4728656067,0.9457312134
1.2504355926,2.5008711852
1.3011050457,2.6022100914
-0.3423409965,-0.684681993
-1.8505929196,-3.7011858392
1.5428856956,3.0857713912
1.0565459412,2.1130918824
-0.049896298,-0.099792596
-0.5027090162,-1.0054180324
1.5677735917,3.1355471834
1.5142897945,3.028579589
1.647433836,3.294867672
-0.1621260485,-0.324252097
1.8380791796,3.6761583592
-1.5981146116,-3.1962292232
-0.5952832531,-1.1905665062
1.0006838394,2.0013676788
-1.6777220536,-3.3554441072
-1.6059557879,-3.2119115758
0.6345577873,1.2691155746
0.9164977307,1.8329954614
-0.6946645016,-1.3893290032
1.2616009153,2.5232018306
0.3611839376,0.7223678752
-0.2193669593,-0.4387339186
-1.6508597424,-3.3017194848
-0.4081025636,-0.8162051272
-1.3297138559,-2.6594277118
0.3241433278,0.6482866556
-1.0261474764,-2.0522949528
-0.3460956728,-0.6921913456
0.0418859376,0.0837718752
-1.3396168379,-2.6792336758
-0.8814821988,-1.7629643976
0.0052500404,0.0105000808
1.0004791347,2.0009582694
1.6192241991,3.2384483982
-0.4989068136,-0.9978136272
0.8815222699,1.7630445398
-0.302631842,-0.605263684
-0.1527641509,-0.3055283018
1.1906779679,2.3813559358
-0.124239089,-0.248478178
1.1281418158,2.2562836316
1.3368689241,2.6737378482
1.544672993,3.089345986
0.6002463829,1.2004927658
-1.6339032017,-3.2678064034
-1.9069440877,-3.8138881754
-1.2974453792,-2.5948907584
-1.7984980047,-3.5969960094
1.2666105609,2.5332211218
1.1217403654,2.2434807308
-0.6848876197,-1.3697752394
0.2632062649,0.5264125298
1.2732733395,2.546546679
-0.8890884509,-1.7781769018
1.7260784358,3.4521568716
-1.9300261475,-3.860052295
1.4381245617,2.8762491234
-0.7636852367,-1.5273704734
0.498351627,0.996703254
-0.91704995,-1.8340999
0.853336839,1.706673678
-1.7651780946,-3.5303561892
-1.0948357424,-2.1896714848
1.5539082084,3.1078164168
1.8505962864,3.7011925728
-0.7844875539,-1.5689751078
0.5514096655,1.102819331
0.2179081794,0.4358163588
-1.7932573659,-3.5865147318
-0.8086102093,-1.6172204186
1.2326742727,2.4653485454
-0.3523647524,-0.7047295048
-0.3214027639,-0.6428055278
0.9855244448,1.9710488896
-1.5865684748,-3.1731369496
-1.9171133926,-3.8342267852
-1.1559270546,-2.3118541092
1.6694088439,3.3388176878
0.6991403913,1.3982807826
-1.4127687346,-2.8255374692
-1.6861309055,-3.372261811
0.2306382321,0.4612764642
-1.9697425943,-3.9394851886
-0.1047737058,-0.2095474116
-0.9461149881,-1.8922299762
-0.1003573369,-0.2007146738
-1.8293853058,-3.6587706116
-0.8647712907,-1.7295425814
-0.2279531537,-0.4559063074
-1.5474665742,-3.0949331484
0.158741056,0.317482112
1.0236294288,2.0472588576
-0.3387717232,-0.6775434464
-1.3833828242,-2.7667656484
-0.8810947482,-1.7621894964
1.7625382282,3.5250764564
-1.3586994642,-2.7173989284
-1.3583417367,-2.7166834734
-0.2173536215,-0.434707243
-1.5217537992,-3.0435075984
0.50499254,1.00998508
-0.5579205994,-1.1158411988
1.7925040349,3.5850080698
-0.8820860013,-1.7641720026
-1.5307967439,-3.0615934878
-1.2831993494,-2.5663986988
1.5325800888,3.0651601776
-0.4415332917,-0.8830665834
0.5221036635,1.044207327
-0.3442955278,-0.6885910556
-1.5518544866,-3.1037089732
-0.7431573169,-1.4863146338
0.1618730398,0.3237460796
1.5116071021,3.0232142042
0.7342381589,1.4684763178
-0.8690966461,-1.7381932922
0.0411191294,0.0822382588
1.6933793006,3.3867586012
-1.5843518339,-3.1687036678
-0.0730314124,-0.1460628248
1.6284174863,3.2568349726
1.0545200724,2.1090401448
1.7944150399,3.5888300798
1.4230965916,2.8461931832
-1.1855905745,-2.371181149
0.5736625874,1.1473251748
1.9740825174,3.9481650348
-0.0566341905,-0.113268381
1.2128687594,2.4257375188
0.7223122064,1.4446244128
0.9230394233,1.8460788466
-0.4557537176,-0.9115074352
-0.1033681547,-0.2067363094
0.9040622991,1.8081245982
0.5661009252,1.1322018504
-0.9507221207,-1.9014442414
1.7261732621,3.4523465242
1.0851039514,2.1702079028
1.7819168912,3.5638337824
